
[Name]
FLUENT PT for Anthracite

[Data]
X [ m ], Y [ m ], Z [ m ], Anthracite.Particle ID, Anthracite.Particle Time [ s ], Anthracite.Particle X Velocity [ m s^-1 ], Anthracite.Particle Y Velocity [ m s^-1 ], Pressure [ Pa ]
8.44628096e-01, 5.33946574e-01, 0.00000000e+00, 2.00000000e+00, 8.52000046e+00, -5.10964505e-02, -1.38990104e-01, -5.67053258e-03
8.43605816e-01, 5.31186700e-01, 0.00000000e+00, 2.00000000e+00, 8.53999996e+00, -5.11085801e-02, -1.35856107e-01, -5.58947446e-03
8.42582822e-01, 5.28470993e-01, 0.00000000e+00, 2.00000000e+00, 8.56000042e+00, -5.11961207e-02, -1.35714993e-01, -5.50836558e-03
8.41557682e-01, 5.25770485e-01, 0.00000000e+00, 2.00000000e+00, 8.57999992e+00, -5.13103008e-02, -1.34335503e-01, -5.42028900e-03
8.40530694e-01, 5.23098707e-01, 0.00000000e+00, 2.00000000e+00, 8.60000038e+00, -5.13885692e-02, -1.32849500e-01, -5.32619283e-03
8.39502096e-01, 5.20461082e-01, 0.00000000e+00, 2.00000000e+00, 8.61999989e+00, -5.14793694e-02, -1.30506203e-01, -5.24105784e-03
8.38471591e-01, 5.17856717e-01, 0.00000000e+00, 2.00000000e+00, 8.64000034e+00, -5.15710302e-02, -1.29931107e-01, -5.16501814e-03
8.37439001e-01, 5.15272081e-01, 0.00000000e+00, 2.00000000e+00, 8.65999985e+00, -5.16810007e-02, -1.28529698e-01, -5.08274604e-03
8.36404324e-01, 5.12715518e-01, 0.00000000e+00, 2.00000000e+00, 8.68000031e+00, -5.17945699e-02, -1.27131298e-01, -4.99490369e-03
8.35367620e-01, 5.10190904e-01, 0.00000000e+00, 2.00000000e+00, 8.69999981e+00, -5.18717915e-02, -1.25147700e-01, -4.90869768e-03
8.34328890e-01, 5.07695675e-01, 0.00000000e+00, 2.00000000e+00, 8.72000027e+00, -5.19985892e-02, -1.24370500e-01, -4.82099690e-03
8.33287418e-01, 5.05220771e-01, 0.00000000e+00, 2.00000000e+00, 8.73999977e+00, -5.21530509e-02, -1.23114899e-01, -4.72802157e-03
8.32243204e-01, 5.02771676e-01, 0.00000000e+00, 2.00000000e+00, 8.76000023e+00, -5.22615686e-02, -1.21798597e-01, -4.63023037e-03
8.31196904e-01, 5.00352919e-01, 0.00000000e+00, 2.00000000e+00, 8.77999973e+00, -5.23796417e-02, -1.19928099e-01, -4.53561312e-03
8.30147803e-01, 4.97961998e-01, 0.00000000e+00, 2.00000000e+00, 8.80000019e+00, -5.25296815e-02, -1.19166397e-01, -4.44031181e-03
8.29095602e-01, 4.95592594e-01, 0.00000000e+00, 2.00000000e+00, 8.81999969e+00, -5.26848510e-02, -1.17745101e-01, -4.35562013e-03
8.28040600e-01, 4.93248314e-01, 0.00000000e+00, 2.00000000e+00, 8.84000015e+00, -5.28150909e-02, -1.16686501e-01, -4.26871097e-03
8.26982975e-01, 4.90930587e-01, 0.00000000e+00, 2.00000000e+00, 8.85999966e+00, -5.29537685e-02, -1.14684701e-01, -4.18298552e-03
8.25922728e-01, 4.88641292e-01, 0.00000000e+00, 2.00000000e+00, 8.88000011e+00, -5.30774593e-02, -1.14243202e-01, -4.09958791e-03
8.24859381e-01, 4.86367792e-01, 0.00000000e+00, 2.00000000e+00, 8.89999962e+00, -5.32523207e-02, -1.13107398e-01, -4.01172834e-03
8.23792696e-01, 4.84117299e-01, 0.00000000e+00, 2.00000000e+00, 8.92000008e+00, -5.34162000e-02, -1.11950099e-01, -3.91999353e-03
8.22723091e-01, 4.81891006e-01, 0.00000000e+00, 2.00000000e+00, 8.93999958e+00, -5.35929203e-02, -1.09476499e-01, -3.82525078e-03
8.21650326e-01, 4.79700387e-01, 0.00000000e+00, 2.00000000e+00, 8.96000004e+00, -5.36823608e-02, -1.09576702e-01, -3.73908551e-03
8.20574701e-01, 4.77519691e-01, 0.00000000e+00, 2.00000000e+00, 8.97999954e+00, -5.38810082e-02, -1.08497798e-01, -3.64866108e-03
8.19495201e-01, 4.75363791e-01, 0.00000000e+00, 2.00000000e+00, 9.00000000e+00, -5.40925711e-02, -1.06732599e-01, -3.56211746e-03
8.18412125e-01, 4.73233312e-01, 0.00000000e+00, 2.00000000e+00, 9.02000046e+00, -5.42108417e-02, -1.06312402e-01, -3.48031009e-03
8.17326307e-01, 4.71121103e-01, 0.00000000e+00, 2.00000000e+00, 9.03999996e+00, -5.43889999e-02, -1.04505800e-01, -3.39985616e-03
8.16237211e-01, 4.69034404e-01, 0.00000000e+00, 2.00000000e+00, 9.06000042e+00, -5.45175113e-02, -1.04162298e-01, -3.32329422e-03
8.15144897e-01, 4.66961414e-01, 0.00000000e+00, 2.00000000e+00, 9.07999992e+00, -5.47080785e-02, -1.03140600e-01, -3.24307405e-03
8.14048886e-01, 4.64908898e-01, 0.00000000e+00, 2.00000000e+00, 9.10000038e+00, -5.48999496e-02, -1.02111302e-01, -3.15975072e-03
8.12949419e-01, 4.62877005e-01, 0.00000000e+00, 2.00000000e+00, 9.11999989e+00, -5.50490990e-02, -1.01075903e-01, -3.07336962e-03
8.11846673e-01, 4.60868686e-01, 0.00000000e+00, 2.00000000e+00, 9.14000034e+00, -5.52285314e-02, -9.95810777e-02, -2.99164327e-03
8.10740411e-01, 4.58882391e-01, 0.00000000e+00, 2.00000000e+00, 9.15999985e+00, -5.53967096e-02, -9.90451723e-02, -2.91195046e-03
8.09630394e-01, 4.56913590e-01, 0.00000000e+00, 2.00000000e+00, 9.18000031e+00, -5.56532405e-02, -9.73342285e-02, -2.83379480e-03
8.08516204e-01, 4.54969108e-01, 0.00000000e+00, 2.00000000e+00, 9.19999981e+00, -5.57691082e-02, -9.71199423e-02, -2.76197609e-03
8.07398975e-01, 4.53036398e-01, 0.00000000e+00, 2.00000000e+00, 9.22000027e+00, -5.59475794e-02, -9.61526111e-02, -2.68674060e-03
8.06278288e-01, 4.51125592e-01, 0.00000000e+00, 2.00000000e+00, 9.23999977e+00, -5.61370887e-02, -9.46695879e-02, -2.61502503e-03
8.05154085e-01, 4.49236095e-01, 0.00000000e+00, 2.00000000e+00, 9.26000023e+00, -5.62837683e-02, -9.42763165e-02, -2.54672021e-03
8.04026306e-01, 4.47359711e-01, 0.00000000e+00, 2.00000000e+00, 9.27999973e+00, -5.64896204e-02, -9.33637321e-02, -2.47554854e-03
8.02894592e-01, 4.45501506e-01, 0.00000000e+00, 2.00000000e+00, 9.30000019e+00, -5.66888414e-02, -9.24561694e-02, -2.40192190e-03
8.01759005e-01, 4.43661302e-01, 0.00000000e+00, 2.00000000e+00, 9.31999969e+00, -5.68635799e-02, -9.15678218e-02, -2.32586125e-03
8.00619900e-01, 4.41840500e-01, 0.00000000e+00, 2.00000000e+00, 9.34000015e+00, -5.71101308e-02, -8.98171067e-02, -2.24966882e-03
7.99476206e-01, 4.40046996e-01, 0.00000000e+00, 2.00000000e+00, 9.35999966e+00, -5.72880991e-02, -8.92322585e-02, -2.18669651e-03
7.98329115e-01, 4.38265502e-01, 0.00000000e+00, 2.00000000e+00, 9.38000011e+00, -5.74225597e-02, -8.89219791e-02, -2.12737988e-03
7.97178805e-01, 4.36495602e-01, 0.00000000e+00, 2.00000000e+00, 9.39999962e+00, -5.76130897e-02, -8.80677477e-02, -2.06536939e-03
7.96024621e-01, 4.34742808e-01, 0.00000000e+00, 2.00000000e+00, 9.42000008e+00, -5.78060299e-02, -8.72112364e-02, -2.00112257e-03
7.94866681e-01, 4.33007002e-01, 0.00000000e+00, 2.00000000e+00, 9.43999958e+00, -5.79864718e-02, -8.63724276e-02, -1.93466025e-03
7.93705106e-01, 4.31290090e-01, 0.00000000e+00, 2.00000000e+00, 9.46000004e+00, -5.81912100e-02, -8.50902125e-02, -1.87201984e-03
7.92539716e-01, 4.29591894e-01, 0.00000000e+00, 2.00000000e+00, 9.47999954e+00, -5.83475307e-02, -8.47335383e-02, -1.81295513e-03
7.91370511e-01, 4.27905411e-01, 0.00000000e+00, 2.00000000e+00, 9.50000000e+00, -5.85660003e-02, -8.39186907e-02, -1.75163685e-03
7.90197313e-01, 4.26234812e-01, 0.00000000e+00, 2.00000000e+00, 9.52000046e+00, -5.87563105e-02, -8.31348374e-02, -1.68838818e-03
7.89020121e-01, 4.24581289e-01, 0.00000000e+00, 2.00000000e+00, 9.53999996e+00, -5.89667298e-02, -8.21935311e-02, -1.63188286e-03
7.87839115e-01, 4.22943711e-01, 0.00000000e+00, 2.00000000e+00, 9.56000042e+00, -5.91369085e-02, -8.15589577e-02, -1.57512806e-03
7.86654413e-01, 4.21322405e-01, 0.00000000e+00, 2.00000000e+00, 9.57999992e+00, -5.93406595e-02, -8.04139972e-02, -1.52270659e-03
7.85466015e-01, 4.19717908e-01, 0.00000000e+00, 2.00000000e+00, 9.60000038e+00, -5.94988018e-02, -8.00363794e-02, -1.47318258e-03
7.84273982e-01, 4.18124706e-01, 0.00000000e+00, 2.00000000e+00, 9.61999989e+00, -5.97072504e-02, -7.92831928e-02, -1.42161886e-03
7.83077717e-01, 4.16546613e-01, 0.00000000e+00, 2.00000000e+00, 9.64000034e+00, -5.99179082e-02, -7.85277784e-02, -1.36832963e-03
7.81877518e-01, 4.14983302e-01, 0.00000000e+00, 2.00000000e+00, 9.65999985e+00, -6.01063594e-02, -7.78060928e-02, -1.31330511e-03
7.80673504e-01, 4.13434386e-01, 0.00000000e+00, 2.00000000e+00, 9.68000031e+00, -6.02958985e-02, -7.70841986e-02, -1.25653879e-03
7.79465318e-01, 4.11902398e-01, 0.00000000e+00, 2.00000000e+00, 9.69999981e+00, -6.05602898e-02, -7.57108331e-02, -1.20472326e-03
7.78252900e-01, 4.10388887e-01, 0.00000000e+00, 2.00000000e+00, 9.72000027e+00, -6.06786385e-02, -7.56447464e-02, -1.16469502e-03
7.77037382e-01, 4.08883005e-01, 0.00000000e+00, 2.00000000e+00, 9.73999977e+00, -6.08773418e-02, -7.49472678e-02, -1.12260203e-03
7.75817811e-01, 4.07391012e-01, 0.00000000e+00, 2.00000000e+00, 9.76000023e+00, -6.10764585e-02, -7.42453411e-02, -1.07893278e-03
7.74594307e-01, 4.05913204e-01, 0.00000000e+00, 2.00000000e+00, 9.77999973e+00, -6.12778999e-02, -7.35413805e-02, -1.03372696e-03
7.73366928e-01, 4.04449195e-01, 0.00000000e+00, 2.00000000e+00, 9.80000019e+00, -6.14667088e-02, -7.28598386e-02, -9.86980274e-04
7.72135675e-01, 4.02998686e-01, 0.00000000e+00, 2.00000000e+00, 9.81999969e+00, -6.16500415e-02, -7.21886680e-02, -9.38696263e-04
7.70900607e-01, 4.01563615e-01, 0.00000000e+00, 2.00000000e+00, 9.84000015e+00, -6.18784092e-02, -7.11444914e-02, -8.94295168e-04
7.69661188e-01, 4.00145292e-01, 0.00000000e+00, 2.00000000e+00, 9.85999966e+00, -6.21204302e-02, -7.02830777e-02, -8.55666702e-04
7.68417597e-01, 3.98740500e-01, 0.00000000e+00, 2.00000000e+00, 9.88000011e+00, -6.22431897e-02, -7.01917931e-02, -8.21787398e-04
7.67170727e-01, 3.97343189e-01, 0.00000000e+00, 2.00000000e+00, 9.89999962e+00, -6.24388792e-02, -6.95438087e-02, -7.86117336e-04
7.65919983e-01, 3.95958811e-01, 0.00000000e+00, 2.00000000e+00, 9.92000008e+00, -6.26361594e-02, -6.88930526e-02, -7.49072293e-04
7.64665306e-01, 3.94587398e-01, 0.00000000e+00, 2.00000000e+00, 9.93999958e+00, -6.28323331e-02, -6.82461634e-02, -7.10680033e-04
7.63406813e-01, 3.93228710e-01, 0.00000000e+00, 2.00000000e+00, 9.96000004e+00, -6.30145222e-02, -6.76269978e-02, -6.70941139e-04
7.62144506e-01, 3.91883910e-01, 0.00000000e+00, 2.00000000e+00, 9.97999954e+00, -6.32578284e-02, -6.65152892e-02, -6.32998941e-04
7.60878026e-01, 3.90554994e-01, 0.00000000e+00, 2.00000000e+00, 1.00000000e+01, -6.33943602e-02, -6.63795322e-02, -6.00320927e-04
7.59607792e-01, 3.89235109e-01, 0.00000000e+00, 2.00000000e+00, 1.00200005e+01, -6.36750981e-02, -6.52663186e-02, -5.68518997e-04
7.58333027e-01, 3.87930900e-01, 0.00000000e+00, 2.00000000e+00, 1.00400000e+01, -6.38018325e-02, -6.51556626e-02, -5.41002781e-04
7.57054985e-01, 3.86633813e-01, 0.00000000e+00, 2.00000000e+00, 1.00600004e+01, -6.39950112e-02, -6.45515621e-02, -5.11933991e-04
7.55773187e-01, 3.85348886e-01, 0.00000000e+00, 2.00000000e+00, 1.00799999e+01, -6.41895682e-02, -6.39446527e-02, -4.81692492e-04
7.54487514e-01, 3.84075910e-01, 0.00000000e+00, 2.00000000e+00, 1.01000004e+01, -6.43782020e-02, -6.33515865e-02, -4.50290157e-04
7.53198087e-01, 3.82814586e-01, 0.00000000e+00, 2.00000000e+00, 1.01199999e+01, -6.45600110e-02, -6.27736226e-02, -4.17721283e-04
7.51904905e-01, 3.81566495e-01, 0.00000000e+00, 2.00000000e+00, 1.01400003e+01, -6.47734106e-02, -6.19553290e-02, -3.89838067e-04
7.50607729e-01, 3.80330890e-01, 0.00000000e+00, 2.00000000e+00, 1.01599998e+01, -6.49456307e-02, -6.16064705e-02, -3.64079315e-04
7.49306500e-01, 3.79106104e-01, 0.00000000e+00, 2.00000000e+00, 1.01800003e+01, -6.51955232e-02, -6.07192703e-02, -3.40796483e-04
7.48001099e-01, 3.77894312e-01, 0.00000000e+00, 2.00000000e+00, 1.01999998e+01, -6.53429776e-02, -6.04693703e-02, -3.19811108e-04
7.46692419e-01, 3.76690507e-01, 0.00000000e+00, 2.00000000e+00, 1.02200003e+01, -6.55346885e-02, -5.99051416e-02, -2.97571358e-04
7.45379686e-01, 3.75498086e-01, 0.00000000e+00, 2.00000000e+00, 1.02399998e+01, -6.57277480e-02, -5.93383089e-02, -2.74356687e-04
7.44063318e-01, 3.74316812e-01, 0.00000000e+00, 2.00000000e+00, 1.02600002e+01, -6.59143627e-02, -5.87873012e-02, -2.50151061e-04
7.42743194e-01, 3.73146504e-01, 0.00000000e+00, 2.00000000e+00, 1.02799997e+01, -6.60969168e-02, -5.82461990e-02, -2.24966148e-04
7.41419196e-01, 3.71988386e-01, 0.00000000e+00, 2.00000000e+00, 1.03000002e+01, -6.63368404e-02, -5.72820902e-02, -2.01634568e-04
7.40091085e-01, 3.70844007e-01, 0.00000000e+00, 2.00000000e+00, 1.03199997e+01, -6.64739087e-02, -5.71545213e-02, -1.83020122e-04
7.38759577e-01, 3.69706810e-01, 0.00000000e+00, 2.00000000e+00, 1.03400002e+01, -6.66816533e-02, -5.65675683e-02, -1.68896280e-04
7.37424076e-01, 3.68580192e-01, 0.00000000e+00, 2.00000000e+00, 1.03599997e+01, -6.68633804e-02, -5.60869612e-02, -1.54395952e-04
7.36084998e-01, 3.67463797e-01, 0.00000000e+00, 2.00000000e+00, 1.03800001e+01, -6.70532212e-02, -5.55566885e-02, -1.39025549e-04
7.34741986e-01, 3.66358012e-01, 0.00000000e+00, 2.00000000e+00, 1.03999996e+01, -6.72444403e-02, -5.50240315e-02, -1.22843383e-04
7.33395219e-01, 3.65262687e-01, 0.00000000e+00, 2.00000000e+00, 1.04200001e+01, -6.74310476e-02, -5.45033589e-02, -1.05848514e-04
7.32044816e-01, 3.64177793e-01, 0.00000000e+00, 2.00000000e+00, 1.04399996e+01, -6.76134527e-02, -5.39932586e-02, -8.80508378e-05
7.30690718e-01, 3.63103002e-01, 0.00000000e+00, 2.00000000e+00, 1.04600000e+01, -6.77972436e-02, -5.34808785e-02, -6.94471237e-05
7.29332626e-01, 3.62040311e-01, 0.00000000e+00, 2.00000000e+00, 1.04799995e+01, -6.80335313e-02, -5.25806881e-02, -5.54287180e-05
7.27970719e-01, 3.60989898e-01, 0.00000000e+00, 2.00000000e+00, 1.05000000e+01, -6.81653768e-02, -5.24571911e-02, -4.85361234e-05
7.26605475e-01, 3.59945804e-01, 0.00000000e+00, 2.00000000e+00, 1.05200005e+01, -6.83510974e-02, -5.19575998e-02, -4.06838517e-05
7.25236595e-01, 3.58911604e-01, 0.00000000e+00, 2.00000000e+00, 1.05400000e+01, -6.85377717e-02, -5.14555313e-02, -3.21289081e-05
7.23864019e-01, 3.57887596e-01, 0.00000000e+00, 2.00000000e+00, 1.05600004e+01, -6.87256232e-02, -5.09511307e-02, -2.29092948e-05
7.22487628e-01, 3.56873602e-01, 0.00000000e+00, 2.00000000e+00, 1.05799999e+01, -6.89120591e-02, -5.04500307e-02, -1.30342232e-05
7.21107483e-01, 3.55869412e-01, 0.00000000e+00, 2.00000000e+00, 1.06000004e+01, -6.90925419e-02, -4.99618687e-02, -2.50273843e-06
7.19723821e-01, 3.54876012e-01, 0.00000000e+00, 2.00000000e+00, 1.06199999e+01, -6.93377778e-02, -4.90123406e-02, 7.70955376e-06
7.18335807e-01, 3.53896111e-01, 0.00000000e+00, 2.00000000e+00, 1.06400003e+01, -6.94554597e-02, -4.89799418e-02, 1.42913868e-05
7.16944993e-01, 3.52921307e-01, 0.00000000e+00, 2.00000000e+00, 1.06599998e+01, -6.96316808e-02, -4.84938286e-02, 2.17409834e-05
7.15550482e-01, 3.51957500e-01, 0.00000000e+00, 2.00000000e+00, 1.06800003e+01, -6.98386729e-02, -4.77214307e-02, 2.66131101e-05
7.14152277e-01, 3.51004690e-01, 0.00000000e+00, 2.00000000e+00, 1.06999998e+01, -6.99785799e-02, -4.75515984e-02, 2.80673976e-05
7.12750912e-01, 3.50058496e-01, 0.00000000e+00, 2.00000000e+00, 1.07200003e+01, -7.01642185e-02, -4.70751710e-02, 3.02067183e-05
7.11345673e-01, 3.49121809e-01, 0.00000000e+00, 2.00000000e+00, 1.07399998e+01, -7.03507587e-02, -4.65963706e-02, 3.28347378e-05
7.09936917e-01, 3.48194510e-01, 0.00000000e+00, 2.00000000e+00, 1.07600002e+01, -7.05323368e-02, -4.61280793e-02, 3.59200239e-05
7.08524406e-01, 3.47276807e-01, 0.00000000e+00, 2.00000000e+00, 1.07799997e+01, -7.07161874e-02, -4.56388891e-02, 3.56131932e-05
7.07108378e-01, 3.46368402e-01, 0.00000000e+00, 2.00000000e+00, 1.08000002e+01, -7.08878711e-02, -4.52009887e-02, 3.55172342e-05
7.05688775e-01, 3.45468998e-01, 0.00000000e+00, 2.00000000e+00, 1.08199997e+01, -7.10635111e-02, -4.47384715e-02, 3.58052821e-05
7.04265773e-01, 3.44578803e-01, 0.00000000e+00, 2.00000000e+00, 1.08400002e+01, -7.12377504e-02, -4.42805216e-02, 3.64536754e-05
7.02839375e-01, 3.43697697e-01, 0.00000000e+00, 2.00000000e+00, 1.08599997e+01, -7.14088231e-02, -4.38320003e-02, 3.74539777e-05
7.01409519e-01, 3.42825592e-01, 0.00000000e+00, 2.00000000e+00, 1.08800001e+01, -7.15808272e-02, -4.33812998e-02, 3.87939217e-05
6.99976027e-01, 3.41963112e-01, 0.00000000e+00, 2.00000000e+00, 1.08999996e+01, -7.18121305e-02, -4.24852297e-02, 3.95884053e-05
6.98538482e-01, 3.41114402e-01, 0.00000000e+00, 2.00000000e+00, 1.09200001e+01, -7.19460398e-02, -4.23604101e-02, 3.27975504e-05
6.97098017e-01, 3.40270489e-01, 0.00000000e+00, 2.00000000e+00, 1.09399996e+01, -7.21039921e-02, -4.20296714e-02, 2.58767468e-05
6.95654213e-01, 3.39434385e-01, 0.00000000e+00, 2.00000000e+00, 1.09600000e+01, -7.22749531e-02, -4.15842496e-02, 1.92264706e-05
6.94207013e-01, 3.38607192e-01, 0.00000000e+00, 2.00000000e+00, 1.09799995e+01, -7.24466220e-02, -4.11365703e-02, 1.28266074e-05
6.92756295e-01, 3.37788910e-01, 0.00000000e+00, 2.00000000e+00, 1.10000000e+01, -7.26191178e-02, -4.06867303e-02, 6.63297396e-06
6.91302180e-01, 3.36979598e-01, 0.00000000e+00, 2.00000000e+00, 1.10200005e+01, -7.27901310e-02, -4.02412787e-02, 6.31051080e-07
6.89844787e-01, 3.36179197e-01, 0.00000000e+00, 2.00000000e+00, 1.10400000e+01, -7.29584321e-02, -3.98037285e-02, -5.18634624e-06
6.88383818e-01, 3.35388511e-01, 0.00000000e+00, 2.00000000e+00, 1.10600004e+01, -7.31459334e-02, -3.92179191e-02, -1.28524662e-05
6.86919391e-01, 3.34607095e-01, 0.00000000e+00, 2.00000000e+00, 1.10799999e+01, -7.32929707e-02, -3.89284790e-02, -2.11180886e-05
6.85451925e-01, 3.33832890e-01, 0.00000000e+00, 2.00000000e+00, 1.11000004e+01, -7.34574869e-02, -3.84935215e-02, -2.91220331e-05
6.83981121e-01, 3.33067298e-01, 0.00000000e+00, 2.00000000e+00, 1.11199999e+01, -7.36191422e-02, -3.80668417e-02, -3.69855188e-05
6.82507098e-01, 3.32310200e-01, 0.00000000e+00, 2.00000000e+00, 1.11400003e+01, -7.37805814e-02, -3.76406386e-02, -4.47073835e-05
6.81028903e-01, 3.31561387e-01, 0.00000000e+00, 2.00000000e+00, 1.11599998e+01, -7.40915313e-02, -3.67974415e-02, -5.24034185e-05
6.79544985e-01, 3.30824792e-01, 0.00000000e+00, 2.00000000e+00, 1.11800003e+01, -7.42971078e-02, -3.68660502e-02, -6.54240866e-05
6.78056300e-01, 3.30092490e-01, 0.00000000e+00, 2.00000000e+00, 1.11999998e+01, -7.45835900e-02, -3.63207906e-02, -8.01053975e-05
6.76562190e-01, 3.29368293e-01, 0.00000000e+00, 2.00000000e+00, 1.12200003e+01, -7.48245493e-02, -3.60919200e-02, -9.57440134e-05
6.75063074e-01, 3.28650296e-01, 0.00000000e+00, 2.00000000e+00, 1.12399998e+01, -7.50820786e-02, -3.57090011e-02, -1.11296074e-04
6.73558891e-01, 3.27939987e-01, 0.00000000e+00, 2.00000000e+00, 1.12600002e+01, -7.53379092e-02, -3.53200100e-02, -1.26871135e-04
6.72049582e-01, 3.27237606e-01, 0.00000000e+00, 2.00000000e+00, 1.12799997e+01, -7.55945295e-02, -3.49270292e-02, -1.42497564e-04
6.70535088e-01, 3.26542914e-01, 0.00000000e+00, 2.00000000e+00, 1.13000002e+01, -7.58505091e-02, -3.45349200e-02, -1.58127616e-04
6.69015586e-01, 3.25856090e-01, 0.00000000e+00, 2.00000000e+00, 1.13199997e+01, -7.61043504e-02, -3.41482796e-02, -1.73937719e-04
6.67490900e-01, 3.25177908e-01, 0.00000000e+00, 2.00000000e+00, 1.13400002e+01, -7.63711184e-02, -3.36467698e-02, -1.90753140e-04
6.65961087e-01, 3.24507803e-01, 0.00000000e+00, 2.00000000e+00, 1.13599997e+01, -7.66102597e-02, -3.33659388e-02, -2.08026991e-04
6.64426327e-01, 3.23844403e-01, 0.00000000e+00, 2.00000000e+00, 1.13800001e+01, -7.68612623e-02, -3.29709910e-02, -2.25338081e-04
6.62886620e-01, 3.23188901e-01, 0.00000000e+00, 2.00000000e+00, 1.13999996e+01, -7.71112666e-02, -3.25814188e-02, -2.42778187e-04
6.61341906e-01, 3.22541088e-01, 0.00000000e+00, 2.00000000e+00, 1.14200001e+01, -7.73603916e-02, -3.21963206e-02, -2.60372268e-04
6.59792185e-01, 3.21901113e-01, 0.00000000e+00, 2.00000000e+00, 1.14399996e+01, -7.76102692e-02, -3.18073817e-02, -2.78063555e-04
6.58237517e-01, 3.21269006e-01, 0.00000000e+00, 2.00000000e+00, 1.14600000e+01, -7.79044032e-02, -3.09563894e-02, -2.95946898e-04
6.56677306e-01, 3.20649207e-01, 0.00000000e+00, 2.00000000e+00, 1.14799995e+01, -7.81082213e-02, -3.10156699e-02, -3.15281504e-04
6.55112684e-01, 3.20033401e-01, 0.00000000e+00, 2.00000000e+00, 1.15000000e+01, -7.83532783e-02, -3.05612106e-02, -3.38194834e-04
6.53543293e-01, 3.19425493e-01, 0.00000000e+00, 2.00000000e+00, 1.15200005e+01, -7.85933211e-02, -3.02238502e-02, -3.61895043e-04
6.51968896e-01, 3.18825096e-01, 0.00000000e+00, 2.00000000e+00, 1.15400000e+01, -7.88395926e-02, -2.98213009e-02, -3.85753985e-04
6.50389671e-01, 3.18232685e-01, 0.00000000e+00, 2.00000000e+00, 1.15600004e+01, -7.90864900e-02, -2.94148903e-02, -4.09804634e-04
6.48805499e-01, 3.17648500e-01, 0.00000000e+00, 2.00000000e+00, 1.15799999e+01, -7.93340802e-02, -2.90046204e-02, -4.34076937e-04
6.47216201e-01, 3.17073613e-01, 0.00000000e+00, 2.00000000e+00, 1.16000004e+01, -7.95985311e-02, -2.83905007e-02, -4.59279632e-04
6.45622015e-01, 3.16507608e-01, 0.00000000e+00, 2.00000000e+00, 1.16199999e+01, -7.98219368e-02, -2.82063894e-02, -4.85294906e-04
6.44023180e-01, 3.15947503e-01, 0.00000000e+00, 2.00000000e+00, 1.16400003e+01, -8.00639018e-02, -2.78051198e-02, -5.11357735e-04
6.42419517e-01, 3.15395415e-01, 0.00000000e+00, 2.00000000e+00, 1.16599998e+01, -8.03064927e-02, -2.74000801e-02, -5.37638785e-04
6.40810907e-01, 3.14851493e-01, 0.00000000e+00, 2.00000000e+00, 1.16800003e+01, -8.05454031e-02, -2.69920006e-02, -5.64161222e-04
6.39197707e-01, 3.14315706e-01, 0.00000000e+00, 2.00000000e+00, 1.16999998e+01, -8.07803199e-02, -2.65908707e-02, -5.90917305e-04
6.37579679e-01, 3.13788593e-01, 0.00000000e+00, 2.00000000e+00, 1.17200003e+01, -8.10432583e-02, -2.58033797e-02, -6.17966405e-04
6.35956705e-01, 3.13272804e-01, 0.00000000e+00, 2.00000000e+00, 1.17399998e+01, -8.12509507e-02, -2.57771108e-02, -6.45577209e-04
6.34329379e-01, 3.12761396e-01, 0.00000000e+00, 2.00000000e+00, 1.17600002e+01, -8.14838782e-02, -2.53635794e-02, -6.73260773e-04
6.32697403e-01, 3.12258214e-01, 0.00000000e+00, 2.00000000e+00, 1.17799997e+01, -8.17162618e-02, -2.49515008e-02, -7.01310346e-04
6.31060779e-01, 3.11763287e-01, 0.00000000e+00, 2.00000000e+00, 1.18000002e+01, -8.19477290e-02, -2.45433003e-02, -7.29758758e-04
6.29419506e-01, 3.11276495e-01, 0.00000000e+00, 2.00000000e+00, 1.18199997e+01, -8.21797401e-02, -2.41313893e-02, -7.58536102e-04
6.27773583e-01, 3.10798109e-01, 0.00000000e+00, 2.00000000e+00, 1.18400002e+01, -8.24386999e-02, -2.32556108e-02, -7.87728350e-04
6.26122773e-01, 3.10332596e-01, 0.00000000e+00, 2.00000000e+00, 1.18599997e+01, -8.26412216e-02, -2.32942104e-02, -8.18065368e-04
6.24467671e-01, 3.09871912e-01, 0.00000000e+00, 2.00000000e+00, 1.18800001e+01, -8.28754529e-02, -2.26050094e-02, -8.49700184e-04
6.22807980e-01, 3.09421211e-01, 0.00000000e+00, 2.00000000e+00, 1.18999996e+01, -8.30868110e-02, -2.24679504e-02, -8.83784494e-04
6.21143997e-01, 3.08975995e-01, 0.00000000e+00, 2.00000000e+00, 1.19200001e+01, -8.33129212e-02, -2.20491793e-02, -9.18040576e-04
6.19475484e-01, 3.08539301e-01, 0.00000000e+00, 2.00000000e+00, 1.19399996e+01, -8.35393816e-02, -2.16267109e-02, -9.52691131e-04
